Sample	serotype	st	source
GCA_004567165.1	O86	38	urine
GCA_032258425.1	O86	10	wound
GCA_011022275.1	O86	others	blood
GCA_032647525.1	O86	69	urine
GCA_016991575.1	O86	38	urine
GCA_001971765.1	O86	others	urine
GCA_036888645.1	O86	others	others
GCA_047275035.1	O86	others	urine
GCA_014486515.1	O86	others	blood
GCA_017841285.1	O86	others	urine
GCA_044948145.1	O86	73	urine
GCA_030717505.1	O86	38	others
GCA_030717485.1	O86	38	wound
GCA_015163415.1	O86	648	blood
GCA_004568125.1	O86	38	urine
GCA_043524715.1	O86	73	blood
GCA_044950565.1	O86	others	urine
GCA_026378595.1	O86	38	urine
GCA_026378895.1	O86	38	urine
GCA_012481955.1	O86	38	respiratory
GCA_037407035.1	O86	others	others
GCA_014751925.1	O86	others	urine
GCA_020298045.1	O86	38	others
GCA_012860535.1	O86	69	others
GCA_012674085.1	O86	unknown	blood
GCA_903975855.1	O86	38	blood
GCA_958310695.1	O86	69	urine
GCA_030717525.1	O86	38	urine
GCA_042581755.1	O86	167	others
GCA_047793035.1	O86	131	#N/A
GCA_047793255.1	O86	69	#N/A
GCA_047793275.1	O86	others	#N/A
GCA_030872615.1	O86	38	others
GCA_031825195.1	O86	38	urine
GCA_015245945.1	O86	38	urine
GCA_013783075.1	O86	38	blood
GCA_017841535.1	O86	69	urine
GCA_964006855.1	O86	131	blood
GCA_018348355.1	O86	38	blood
GCA_012980455.1	O86	38	urine
GCA_012479035.1	O86	38	respiratory
GCA_047793715.1	O86	38	#N/A
GCA_013078465.1	O86	38	blood
GCA_042844335.1	O86	131	urine
GCA_032389175.1	O86	others	urine
GCA_016387365.1	O86	38	respiratory
GCA_030279335.1	O86	38	respiratory
GCA_016387585.1	O86	38	urine
GCA_016387375.1	O86	38	urine
GCA_037636825.1	O86	73	wound
GCA_014771855.1	O86	648	urine
GCA_958311085.1	O86	others	urine
GCA_958311845.1	O86	12	urine
GCA_958310185.1	O86	131	urine
GCA_021427965.1	O86	38	others
GCA_021426185.1	O86	others	others
GCA_013717065.2	O86	38	urine
GCA_014580275.1	O86	10	others
GCA_047793615.1	O86	69	#N/A
GCA_047793735.1	O86	131	#N/A
GCA_014583435.1	O86	10	others
GCA_014606235.1	O86	others	others
GCA_030279315.1	O86	38	others
GCA_030279295.1	O86	38	urine
GCA_030279275.1	O86	38	urine
GCA_014077835.1	O86	38	urine
GCA_014079985.1	O86	648	urine
GCA_916160595.1	O86	unknown	blood
GCA_012979715.1	O86	38	urine
GCA_017842035.1	O86	38	urine
GCA_047692595.1	O86	405	urine
GCA_021907685.1	O86	others	others
GCA_041510645.1	O86	167	urine
GCA_021130555.1	O86	38	blood
GCA_044282925.1	O86	69	others
GCA_044284605.1	O86	131	others
GCA_020827655.1	O86	others	blood
GCA_038751735.1	O86	others	wound
GCA_016390335.1	O86	38	urine
GCA_030279355.1	O86	38	urine
GCA_012503035.1	O86	38	urine
GCA_020297885.1	O86	38	others
GCA_021028365.1	O86	others	others
GCA_034675125.1	O86	38	urine
GCA_021130595.1	O86	38	blood
GCA_013971085.1	O86	38	urine
GCA_013078625.1	O86	38	blood
GCA_017842855.1	O86	38	urine
GCA_047598205.1	O86	others	blood
GCA_017064745.1	O86	69	urine
GCA_017065115.1	O86	10	urine
GCA_018023555.1	O86	38	urine
GCA_017064895.1	O86	38	urine
GCA_031491115.1	O86	38	urine
GCA_020293705.1	O86	38	others
GCA_012874555.1	O86	others	urine
GCA_020295575.1	O86	38	others
GCA_014080385.1	O86	69	urine
GCA_047797705.1	O86	131	urine
GCA_014135835.1	O86	38	urine
GCA_012528755.1	O86	38	urine
GCA_016390055.1	O86	38	blood
GCA_016389915.1	O86	38	respiratory
GCA_020269445.1	O86	38	urine
GCA_014080925.1	O86	38	wound
GCA_047796385.1	O86	others	urine
GCA_020288845.1	O86	38	urine
GCA_014477375.1	O86	38	blood
GCA_032865975.2	O86	others	urine
GCA_012973185.1	O86	38	wound
GCA_017066615.1	O86	69	urine
GCA_032844125.1	O86	38	others
GCA_031490055.1	O86	38	urine
GCA_021168015.1	O86	38	blood
GCA_012865515.1	O86	38	others
GCA_030782585.1	O86	others	urine
GCA_031490535.1	O86	38	urine
GCA_013027185.1	O86	69	urine
GCA_013023805.1	O86	38	urine
GCA_012885315.1	O86	38	others
GCA_012867875.1	O86	others	others
GCA_033982575.1	O86	405	urine
GCA_013780805.1	O86	others	blood
GCA_013095955.1	O86	38	blood
GCA_020289365.1	O86	38	blood
GCA_016390965.1	O86	38	urine
GCA_047796965.1	O86	131	urine
GCA_032846305.1	O86	others	others
GCA_024918155.1	O86	38	blood
GCA_013972705.1	O86	others	urine
GCA_036879805.1	O86	69	others
GCA_016389835.1	O86	38	wound
GCA_016389845.1	O86	38	respiratory
GCA_016390265.1	O86	38	urine
GCA_016390215.1	O86	38	urine
GCA_013970745.1	O86	38	urine
GCA_014075715.1	O86	38	blood
GCA_958311805.1	O86	others	urine
GCA_026321155.1	O86	38	blood
E84	O86	others	blood
E178	O86	unknown	others
E223	O86	others	#N/A
GCA_042836575.1	O86	10	urine
GCA_958303835.1	O45	648	urine
GCA_014481015.1	O45	95	blood
GCA_018051945.1	O45	648	blood
GCA_036882165.1	O45	others	urine
GCA_903977575.1	O45	95	blood
GCA_043306835.1	O45	unknown	blood
GCA_032746115.1	O45	167	urine
GCA_015283075.1	O45	others	others
GCA_032257545.1	O45	648	others
GCA_012862295.1	O45	69	others
GCA_012866875.1	O45	95	others
GCA_012867595.1	O45	others	others
GCA_014794005.1	O45	405	urine
GCA_018046905.1	O45	others	urine
GCA_017842255.1	O45	69	urine
GCA_026376295.1	O45	others	urine
GCA_026376195.1	O45	others	urine
GCA_014794065.1	O45	405	urine
GCA_013028405.1	O45	others	urine
GCA_012528595.1	O45	others	blood
GCA_012485635.1	O45	38	blood
GCA_012876615.1	O45	95	others
GCA_043708625.1	O45	others	others
GCA_043785735.1	O45	others	others
GCA_037049825.1	O45	131	blood
GCA_032329215.2	O45	others	others
GCA_012979975.1	O45	405	respiratory
GCA_042851555.1	O45	1193	blood
GCA_043322355.1	O45	others	blood
GCA_005037845.2	O45	others	others
GCA_016991495.1	O45	others	urine
GCA_018038985.1	O45	648	others
GCA_013425955.1	O45	others	blood
GCA_032670345.1	O45	405	urine
GCA_032648465.1	O45	648	blood
GCA_013039705.1	O45	unknown	blood
GCA_032842335.1	O45	405	others
GCA_018342305.1	O45	others	urine
GCA_018603315.1	O45	others	urine
GCA_026375915.1	O45	others	urine
GCA_026376575.1	O45	others	urine
GCA_047598945.1	O45	others	blood
GCA_018600275.1	O45	others	urine
GCA_903975465.1	O45	95	blood
GCA_903975775.1	O45	95	blood
GCA_903976225.1	O45	95	blood
GCA_025472895.1	O45	95	blood
GCA_043575035.1	O45	others	others
GCA_012864595.1	O45	95	others
GCA_033542135.1	O45	10	blood
GCA_019230685.1	O45	others	others
GCA_029208205.1	O45	others	urine
GCA_004568745.1	O45	others	urine
GCA_903974915.1	O45	95	blood
GCA_031854685.1	O45	648	blood
GCA_018586445.1	O45	others	blood
GCA_958311125.1	O45	127	urine
GCA_018923865.1	O45	38	others
GCA_047797805.1	O45	others	urine
GCA_014478255.1	O45	95	blood
GCA_903975535.1	O45	95	blood
GCA_004568695.1	O45	others	urine
GCA_032671445.1	O45	1193	others
GCA_016991735.1	O45	others	urine
GCA_013175545.1	O45	others	blood
GCA_047767315.1	O45	others	respiratory
GCA_024584845.1	O45	others	others
GCA_012874175.1	O45	95	others
GCA_916179825.1	O45	others	blood
GCA_020406055.1	O45	69	urine
GCA_012478455.1	O45	others	urine
GCA_016991215.1	O45	others	urine
GCA_024918775.1	O45	others	blood
GCA_017978885.1	O45	648	others
GCA_021222045.3	O45	others	wound
GCA_016433305.1	O45	648	others
GCA_012879135.1	O45	10	others
GCA_047911445.1	O45	131	blood
GCA_020607655.3	O45	others	others
GCA_012872775.1	O45	95	others
GCA_032257885.1	O45	405	wound
GCA_043300185.1	O45	167	urine
GCA_047582945.1	O45	unknown	urine
GCA_047581105.1	O45	others	urine
GCA_047581245.1	O45	others	urine
GCA_012672145.1	O45	95	blood
GCA_047797365.1	O45	131	urine
GCA_047582625.1	O45	others	respiratory
GCA_047597265.1	O45	131	blood
GCA_012670765.1	O45	95	blood
GCA_012903505.1	O45	others	others
GCA_034310505.1	O45	131	blood
GCA_012871075.1	O45	95	others
GCA_014495055.1	O45	648	blood
GCA_017064955.1	O45	others	urine
GCA_029911715.1	O45	95	urine
GCA_029879045.1	O45	unknown	urine
GCA_012868615.1	O45	10	others
GCA_012874995.1	O45	95	others
GCA_032422565.2	O45	others	urine
GCA_015265665.1	O45	69	blood
GCA_016820315.1	O45	others	others
GCA_013171605.1	O45	131	blood
GCA_013173285.1	O45	others	blood
GCA_024918375.1	O45	648	blood
GCA_034162245.1	O45	131	wound
GCA_027551545.1	O45	1193	urine
GCA_034154765.1	O45	others	urine
GCA_030375625.1	O45	10	urine
GCA_030375825.1	O45	131	urine
GCA_001520875.1	O45	95	others
GCA_013971125.1	O45	others	urine
GCA_016391105.1	O45	others	urine
GCA_016445385.1	O45	others	others
GCA_016445505.1	O45	648	others
GCA_043503225.1	O45	others	urine
GCA_903974715.1	O45	95	blood
GCA_903974695.1	O45	95	blood
GCA_042837995.1	O45	10	urine
GCA_031460895.1	O45	131	urine
GCA_014477895.1	O45	69	blood
GCA_047339545.1	O45	unknown	blood
GCA_037636465.1	O45	others	wound
GCA_042836105.1	O45	others	urine
GCA_036281865.1	O45	95	urine
GCA_014713575.1	O45	others	urine
GCA_022114295.1	O45	69	urine
GCA_014714735.1	O45	648	urine
GCA_042702265.1	O45	69	urine
GCA_042838175.1	O45	131	urine
GCA_042836495.1	O45	131	urine
GCA_041877345.1	others	unknown	urine
GCA_020869475.1	others	others	others
GCA_020377645.1	others	others	others
GCA_041006045.1	others	others	others
GCA_012856735.1	others	others	others
GCA_014779295.1	others	69	urine
GCA_031527025.1	others	405	blood
GCA_014754725.1	others	others	urine
GCA_020855635.1	others	others	urine
GCA_014487935.1	others	others	blood
GCA_020870955.1	others	others	others
GCA_026328075.1	others	38	blood
GCA_012849855.1	others	others	others
GCA_014823075.1	others	69	urine
GCA_026384715.1	others	others	urine
GCA_012857475.1	others	69	others
GCA_031525985.1	others	648	urine
GCA_000599805.2	others	others	blood
GCA_000714975.1	others	others	blood
GCA_021086235.1	others	10	others
GCA_018042925.1	others	others	wound
GCA_004568885.1	others	others	urine
GCA_964006595.1	others	unknown	wound
GCA_033982555.1	others	69	urine
GCA_021167315.1	others	others	urine
GCA_021167525.1	others	69	urine
GCA_021086265.1	others	unknown	others
GCA_021085625.1	others	69	others
GCA_013968525.1	others	69	urine
GCA_013974005.1	others	69	urine
GCA_004569955.1	others	others	urine
GCA_047796725.1	others	1193	urine
GCA_030183245.2	others	69	others
GCA_004568515.1	others	others	urine
GCA_021086825.1	others	69	others
GCA_013970985.1	others	69	urine
GCA_020295685.1	others	others	urine
GCA_020293655.1	others	others	others
GCA_012849515.1	others	others	urine
GCA_017063895.1	others	others	urine
GCA_032258145.1	others	others	urine
GCA_021168335.1	others	others	urine
GCA_014090685.1	others	69	urine
GCA_047796985.1	others	others	urine
GCA_020270385.1	others	others	urine
GCA_047597165.1	others	38	blood
GCA_013026925.1	others	unknown	urine
GCA_047582185.1	others	others	others
GCA_032350355.1	others	167	urine
GCA_034029015.1	others	unknown	urine
GCA_004153045.1	others	others	urine
GCA_029209585.1	others	others	urine
GCA_013985335.1	others	69	urine
GCA_033407055.1	others	unknown	urine
GCA_903974745.1	others	others	blood
GCA_043503085.1	others	95	urine
GCA_018021635.1	others	others	urine
GCA_020564125.3	others	others	urine
GCA_041425905.1	others	131	urine
GCA_043733155.1	others	others	others
GCA_026651105.1	others	69	blood
GCA_026651265.1	others	69	blood
GCA_021343785.1	others	others	others
GCA_020269505.1	others	others	urine
GCA_043618405.1	others	others	urine
GCA_032400835.1	others	73	urine
GCA_031791615.1	others	73	urine
GCA_021167955.1	others	others	others
GCA_018051655.1	others	38	blood
GCA_013078975.1	others	others	urine
GCA_020368565.1	others	others	others
GCA_900608065.1	others	others	others
GCA_020298185.1	others	others	others
GCA_034159685.1	others	others	blood
GCA_012870815.1	others	69	others
GCA_023385475.1	others	38	others
GCA_021913565.1	others	38	urine
GCA_016445765.1	others	others	others
GCA_019060255.1	others	69	blood
GCA_031783155.1	others	others	urine
GCA_018591675.1	others	others	others
GCA_018590415.1	others	others	urine
GCA_916160895.1	others	others	blood
GCA_916160645.1	others	others	blood
GCA_019148725.1	others	others	others
GCA_021129275.1	others	others	blood
GCA_013078245.1	others	others	urine
GCA_014522225.1	others	others	urine
GCA_013039315.1	others	others	blood
GCA_023773795.1	others	others	urine
GCA_013792805.1	others	others	others
GCA_020285165.1	others	others	others
GCA_013023745.1	others	others	urine
GCA_012871715.1	others	69	others
GCA_012874095.1	others	69	others
GCA_012477615.1	others	others	blood
GCA_032337015.2	others	10	urine
GCA_047592005.1	others	167	urine
GCA_019228985.1	others	others	urine
GCA_004568395.1	others	others	urine
GCA_003173315.2	others	others	urine
GCA_020298065.1	others	others	others
GCA_017002735.1	others	69	urine
GCA_003991155.1	others	others	blood
GCA_044014015.1	others	131	urine
GCA_041263345.1	others	361	urine
GCA_044201095.1	others	others	blood
GCA_044678275.1	others	69	urine
GCA_903976205.1	others	others	blood
GCA_018039925.1	others	others	others
GCA_024768375.1	others	others	urine
GCA_018048065.1	others	others	urine
GCA_031164675.2	others	others	others
GCA_903978065.1	others	69	blood
GCA_015595785.4	others	others	urine
GCA_037094635.1	others	69	others
GCA_032060805.1	others	others	blood
GCA_012528195.1	others	others	blood
GCA_020293395.1	others	others	urine
GCA_026378795.1	others	others	urine
GCA_958310405.1	others	others	urine
GCA_013781045.1	others	others	blood
GCA_034163205.1	others	others	urine
GCA_034162805.1	others	others	blood
GCA_021085305.2	others	others	wound
GCA_042838195.1	others	1193	urine
GCA_042988115.1	others	others	blood
GCA_958311925.1	others	others	urine
GCA_014478135.1	others	others	blood
GCA_040735505.1	others	unknown	others
GCA_026331615.1	others	others	urine
GCA_023773475.1	others	others	urine
GCA_029209675.1	others	others	urine
GCA_029209715.1	others	others	urine
GCA_012866535.1	others	others	others
GCA_023858945.1	others	others	others
GCA_012867575.1	others	others	others
GCA_023859025.1	others	others	wound
GCA_023867495.1	others	others	urine
GCA_017064455.1	others	others	urine
GCA_023867115.1	others	others	urine
GCA_012920465.1	others	others	others
GCA_023879925.1	others	others	urine
GCA_012874875.1	others	others	others
GCA_023874485.1	others	others	urine
GCA_023882485.1	others	others	urine
GCA_012873475.1	others	others	others
GCA_023882425.1	others	others	urine
GCA_023881825.1	others	others	urine
GCA_023880665.1	others	others	urine
GCA_023870425.1	others	others	urine
GCA_023869865.1	others	others	urine
GCA_029208745.1	others	others	urine
GCA_027551085.1	others	others	urine
GCA_023865575.1	others	others	urine
GCA_012857875.1	others	unknown	others
GCA_023858105.1	others	others	urine
GCA_023858425.1	others	others	others
GCA_017063215.1	others	others	urine
GCA_013984895.1	others	others	urine
GCA_027268715.1	others	others	urine
GCA_027219745.1	others	others	urine
GCA_027218385.1	others	others	urine
GCA_027269075.1	others	others	urine
GCA_025783595.2	others	others	urine
GCA_025786165.2	others	others	urine
GCA_014154265.1	others	others	urine
GCA_012876655.1	others	others	others
GCA_014136865.1	others	others	urine
GCA_027225235.1	others	others	urine
GCA_014080945.1	others	others	urine
GCA_024471895.1	others	others	blood
GCA_024456895.1	others	others	blood
GCA_014137525.1	others	others	urine
GCA_014133635.1	others	others	urine
GCA_014133615.1	others	others	urine
GCA_013968605.1	others	others	urine
GCA_023886365.1	others	others	wound
GCA_023886385.1	others	others	urine
GCA_014080645.1	others	others	urine
GCA_013964205.1	others	others	urine
GCA_023891505.1	others	others	urine
GCA_023875765.1	others	others	urine
GCA_038416405.1	others	167	blood
GCA_025789855.2	others	others	urine
GCA_958310315.1	others	others	urine
GCA_027220825.1	others	others	urine
GCA_032328055.2	others	others	urine
GCA_014153965.1	others	others	urine
GCA_015041555.1	others	others	respiratory
GCA_037094545.1	others	others	others
GCA_014476795.1	others	others	blood
GCA_026311675.1	others	others	blood
GCA_026350375.1	others	others	urine
GCA_032331555.2	others	others	blood
GCA_027218865.1	others	others	urine
GCA_013979015.1	others	others	urine
GCA_047796895.1	others	unknown	urine
GCA_013957905.1	others	others	urine
GCA_013970965.1	others	others	urine
GCA_027217825.1	others	others	urine
GCA_023895035.1	others	others	urine
GCA_024164565.1	others	others	urine
GCA_045258785.1	others	167	blood
GCA_023876005.1	others	others	urine
GCA_024599975.1	others	others	blood
GCA_017065155.1	others	others	urine
GCA_044516765.1	others	others	others
GCA_019926385.1	others	167	others
GCA_015843075.1	others	167	urine
GCA_013174445.1	others	38	blood
GCA_903977625.1	others	others	blood
GCA_903977875.1	others	others	blood
GCA_023291625.1	others	167	urine
GCA_013782785.1	others	others	blood
GCA_045258585.1	others	167	urine
GCA_017063315.1	others	others	urine
GCA_038080855.1	others	131	blood
GCA_012502775.1	others	others	others
GCA_020089625.1	others	others	urine
GCA_020168275.1	others	unknown	others
GCA_023826275.1	others	38	urine
GCA_043513115.1	others	361	urine
GCA_045260615.1	others	167	urine
GCA_045260875.1	others	167	respiratory
GCA_045260895.1	others	167	blood
GCA_045037525.1	others	167	others
GCA_045259265.1	others	167	urine
GCA_045259305.1	others	167	respiratory
GCA_045259385.1	others	167	respiratory
GCA_045259495.1	others	167	urine
GCA_045259555.1	others	167	respiratory
GCA_045259665.1	others	167	others
GCA_045259705.1	others	167	urine
GCA_045259735.1	others	167	urine
GCA_013102425.1	others	38	blood
GCA_013961175.1	others	others	urine
GCA_027885265.1	others	167	urine
GCA_012873575.1	others	others	others
GCA_045259745.1	others	167	blood
GCA_047796105.1	others	others	urine
GCA_017066635.1	others	others	urine
GCA_013096155.1	others	others	blood
GCA_020783195.1	others	167	blood
GCA_023860825.1	others	others	urine
GCA_029207905.1	others	others	urine
GCA_037648905.1	others	131	wound
GCA_032384435.1	others	410	wound
GCA_032258385.1	others	167	urine
GCA_013956905.1	others	others	urine
GCA_012873295.1	others	others	others
GCA_045259155.1	others	167	others
GCA_032352855.2	others	others	urine
GCA_045259025.1	others	167	respiratory
GCA_045258965.1	others	167	urine
GCA_045258955.1	others	167	urine
GCA_045258975.1	others	167	urine
GCA_013038945.1	others	167	urine
GCA_013039085.1	others	167	urine
GCA_018050905.1	others	others	others
GCA_045258775.1	others	167	blood
GCA_020204005.1	others	others	others
GCA_034676945.1	others	38	blood
GCA_041718785.1	others	69	urine
GCA_019054115.1	others	167	blood
GCA_012858735.1	others	others	others
GCA_020782485.1	others	167	blood
GCA_012865135.1	others	others	others
GCA_039605915.1	others	131	urine
GCA_020782435.1	others	167	blood
GCA_013783225.1	others	others	blood
GCA_032338255.2	others	73	others
GCA_045261195.1	others	167	respiratory
GCA_045261155.1	others	167	urine
GCA_045260975.1	others	167	respiratory
GCA_019052955.1	others	167	respiratory
GCA_045259955.1	others	167	urine
GCA_045260055.1	others	167	urine
GCA_045260015.1	others	167	respiratory
GCA_012870115.1	others	others	others
GCA_023875105.1	others	38	urine
GCA_021168165.1	others	38	others
GCA_012671505.1	others	38	blood
GCA_037632905.1	others	131	others
GCA_032259065.1	others	131	urine
GCA_045259815.1	others	167	others
GCA_045260555.1	others	167	respiratory
GCA_019050595.1	others	167	respiratory
GCA_013171585.1	others	38	blood
GCA_021086225.1	others	others	others
GCA_013986675.1	others	others	urine
GCA_045259865.1	others	167	urine
GCA_045259915.1	others	167	blood
GCA_045259935.1	others	167	respiratory
GCA_012857625.1	others	others	others
GCA_032299675.1	others	others	others
GCA_018051905.1	others	others	blood
GCA_014079125.1	others	others	urine
GCA_037644905.1	others	others	urine
GCA_012872815.1	others	others	others
GCA_014072205.1	others	others	urine
GCA_045260535.1	others	167	blood
GCA_958324335.1	others	648	urine
GCA_045260215.1	others	167	respiratory
GCA_045260175.1	others	167	respiratory
GCA_045260155.1	others	167	respiratory
GCA_032310855.1	others	167	urine
GCA_032400935.1	others	69	urine
GCA_019052055.1	others	167	respiratory
GCA_012874295.1	others	others	others
GCA_014139025.1	others	others	urine
GCA_014484975.1	others	others	blood
GCA_036475475.1	others	167	urine
GCA_012674945.1	others	others	blood
GCA_958312605.1	others	12	urine
GCA_013029325.1	others	others	urine
GCA_016386575.1	others	38	respiratory
